seed,gate_mode,optimizer,step,S,lag,prefix,mean_probability,min_probability,mean_attention,min_attention,certified_probability_lower_bound,example_count,train_R
0,learned,sgd,1000,3776.230261264594,18,0,0.19978653227781223,0.1997865322778122,6.108210919776375e-23,6.105983500649366e-23,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,18,16,0.19978653227781223,0.1997865322778122,6.108210919776375e-23,6.105983500649366e-23,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,18,64,0.19978653227781223,0.1997865322778122,6.108210919776375e-23,6.105983500649366e-23,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,19,0,0.19978653227781223,0.1997865322778122,3.0225644940616904e-24,3.0214622862212747e-24,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,19,16,0.19978653227781223,0.1997865322778122,3.0225644940616904e-24,3.0214622862212747e-24,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,19,64,0.19978653227781223,0.1997865322778122,3.0225644940616904e-24,3.0214622862212747e-24,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,20,0,0.19978653227781223,0.1997865322778122,1.49567463218785e-25,1.495129219737744e-25,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,20,16,0.19978653227781223,0.1997865322778122,1.49567463218785e-25,1.495129219737744e-25,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,20,64,0.19978653227781223,0.1997865322778122,1.49567463218785e-25,1.495129219737744e-25,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,21,0,0.19978653227781223,0.1997865322778122,7.401141017057874e-27,7.398442118267442e-27,0.1997865322778122,112,4
0,learned,sgd,1000,3776.230261264594,21,16,0.19978653227781223,0.1997865322778122,7.401141017057874e-27,7.398442118267442e-27,0.1997865322778122,112,4
